loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date_year,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,issue_date_month,issue_date_day
0,6343,0,3,1,0,C,2,2,1,0,1,2018,0,755,14,0,0,2,2,11,0,0,0,1,0,0,181,0,1,2,0,23,8,2,0,142,0,0,4,1
0,1388,2,3,0,2,B,4,7,9,0,0,2015,0,89,3,0,0,0,1,7,0,0,0,3,0,0,375,0,1,1,0,12,12,7,2,5792,0,0,7,1
0,5521,3,3,1,2,C,4,13,9,0,1,2018,0,212,7,0,0,0,0,7,0,0,0,1,0,0,219,0,1,2,0,7,9,7,2,7503,1,0,3,1
0,2328,0,3,0,0,A,2,7,9,1,0,2017,5,185,3,0,0,3,3,17,0,0,0,1,0,0,429,6,1,7,0,22,8,5,0,0,0,0,8,1
0,1386,0,3,1,1,C,4,12,9,1,1,2016,4,143,8,0,0,1,0,9,0,0,0,4,0,0,190,4,1,6,0,12,11,8,0,2232,0,0,2,1
0,1384,1,3,1,1,C,2,2,2,0,1,2016,0,412,13,0,3,2,1,10,0,0,0,1,1,0,219,0,1,8,0,2,12,5,0,0,0,0,9,1
0,8755,2,5,2,1,D,2,12,7,0,1,2016,0,340,14,0,0,2,2,17,0,0,0,1,0,0,176,0,1,6,0,13,8,3,0,0,0,0,7,1
0,1383,1,3,1,0,B,4,3,0,1,1,2018,0,530,22,0,0,0,0,15,0,0,0,2,0,0,192,0,1,9,0,10,10,6,3,3844,0,0,1,1
0,2108,3,3,1,4,D,2,4,9,1,1,2014,5,389,8,0,0,2,3,15,1,1,0,2,1,0,86,6,1,8,0,6,15,9,2,274,0,0,1,1
0,3735,1,3,1,1,B,1,0,9,0,1,2015,5,549,8,0,3,0,0,14,0,0,0,2,1,0,470,6,1,5,0,18,22,8,0,1831,0,0,10,1
0,1381,0,3,1,0,B,0,11,4,1,1,2017,0,152,14,0,0,1,2,4,0,0,0,4,0,0,391,0,1,2,0,7,6,4,0,271,0,0,10,1
0,3347,0,3,1,1,C,5,6,9,1,0,2018,0,176,3,0,0,0,0,6,0,0,0,1,0,0,7,0,1,2,0,2,6,4,1,3916,0,0,9,1
0,1380,0,3,0,0,B,4,10,0,1,1,2011,0,235,8,0,0,1,1,6,0,0,0,2,1,0,503,38,1,5,0,8,14,8,3,2372,0,0,8,1
0,5093,0,3,1,1,B,5,10,9,0,0,2014,0,410,8,0,0,3,3,13,0,0,0,2,0,0,422,0,1,10,0,2,16,7,1,1175,0,0,6,1
0,1379,0,5,1,0,C,4,12,9,0,1,2017,0,106,12,0,0,0,1,15,1,1,0,2,0,0,55,0,1,8,0,4,25,8,4,3132,0,0,1,1
0,1377,0,3,1,0,C,4,2,4,1,1,2010,0,300,9,0,1,2,2,6,0,0,0,1,1,0,516,570,1,5,0,8,14,8,0,0,0,0,8,1
0,1376,0,3,0,0,B,2,4,9,1,1,2017,0,422,30,0,0,2,1,15,1,1,0,2,0,0,147,0,1,7,0,7,28,5,3,3874,0,0,5,1
0,1375,3,5,1,2,C,4,8,0,0,1,2015,0,636,27,0,0,2,2,23,0,0,0,2,1,0,154,0,1,7,0,18,15,8,5,7336,0,0,3,1
0,1374,0,3,0,0,A,1,3,9,0,0,2016,5,139,8,0,0,1,1,11,1,1,0,0,0,0,399,6,1,4,0,7,19,6,2,252,0,0,9,1
0,1373,0,3,0,0,A,4,13,2,1,1,2018,4,566,30,0,0,2,1,8,0,0,0,0,0,0,78,4,1,6,0,1,7,7,3,1892,0,0,6,1
0,3750,1,5,3,1,E,5,2,10,0,1,2014,0,793,33,0,0,0,0,6,0,0,0,3,1,0,407,0,1,4,0,3,20,15,0,0,0,0,1,1
0,1372,1,3,1,1,C,2,11,9,0,1,2015,0,241,7,0,1,0,1,9,0,0,0,3,1,0,485,0,1,5,0,8,15,4,3,4592,1,0,8,1
0,7300,2,3,1,2,C,2,12,9,0,0,2016,4,31,2,0,0,1,1,8,2,0,0,2,1,0,239,4,1,8,0,0,13,12,3,1228,0,0,10,1
0,1895,0,3,1,0,C,2,9,4,1,1,2017,0,48,10,0,4,0,0,8,0,0,0,4,0,0,432,0,1,2,0,14,20,12,3,464,0,0,9,1
0,1371,2,3,1,2,D,2,12,6,0,0,2010,0,160,8,0,1,0,0,13,0,0,0,2,1,0,459,28,1,5,0,8,14,8,0,4406,1,0,3,1
0,3039,0,3,0,0,B,4,2,0,0,1,2015,4,245,26,0,0,1,2,9,0,0,0,1,0,0,343,4,1,5,0,2,17,12,0,1992,0,0,7,1
0,1370,1,5,1,1,B,2,2,9,0,0,2015,0,53,19,0,0,1,1,12,1,1,0,3,1,0,362,0,1,2,0,19,10,4,4,6882,1,0,12,1
0,1369,3,5,2,2,D,2,5,10,0,1,2015,0,386,19,0,0,1,1,24,0,0,0,1,1,0,228,0,1,12,0,20,27,14,1,12668,0,0,7,1
0,1368,1,3,1,1,C,5,10,0,1,0,2013,0,161,14,0,0,0,0,6,0,0,0,3,0,0,433,74,1,2,0,47,8,5,0,5010,0,0,10,1
0,1367,1,3,1,1,D,4,7,8,1,1,2015,0,143,8,0,0,2,2,10,0,0,0,3,1,0,172,0,1,9,0,4,15,7,0,915,0,0,6,1
0,1366,2,5,1,1,C,2,4,9,0,1,2015,0,134,8,0,1,0,0,6,0,0,0,2,0,0,280,0,1,4,0,5,8,5,0,0,0,0,4,1
0,1365,1,3,1,1,B,2,4,7,0,1,2013,0,307,14,0,0,1,1,15,1,1,0,2,1,0,441,3211,1,12,0,13,16,7,3,7357,0,0,12,1
0,1364,1,3,1,1,B,4,3,9,1,1,2017,0,245,26,0,0,2,1,8,0,0,0,4,0,0,363,0,1,3,0,7,4,4,3,5268,1,0,7,1
0,1363,1,5,1,1,C,2,12,9,0,1,2015,4,76,26,0,1,1,2,16,0,0,0,2,0,0,292,4,1,10,0,13,18,5,0,0,0,0,10,1
0,6116,0,3,1,0,B,2,7,6,1,0,2016,2,495,14,0,0,3,3,9,0,0,0,2,1,0,244,5,1,4,0,7,8,4,2,2456,0,0,11,1
0,6897,3,5,1,1,C,2,8,3,0,1,2016,0,108,21,0,0,1,0,22,0,0,0,1,0,0,256,0,1,4,0,6,33,18,1,9915,2,0,10,1
0,1361,0,3,1,0,B,3,7,9,0,1,2015,2,273,8,0,2,0,1,11,0,0,0,3,0,0,484,5,1,7,0,12,11,9,3,1085,0,0,12,1
0,1359,3,5,3,2,E,4,2,9,0,1,2016,0,91,7,0,0,2,2,11,1,0,0,3,0,0,186,0,1,9,0,3,11,5,0,0,0,0,3,1
0,2144,0,3,1,0,C,5,3,7,1,0,2016,4,568,0,0,0,1,0,4,0,0,0,3,1,0,473,4,1,3,0,3,3,1,0,0,0,0,12,1
0,1358,4,5,2,3,E,2,12,9,0,1,2014,0,196,14,0,0,1,1,12,0,0,0,2,0,0,462,0,1,7,0,10,9,3,0,0,0,0,9,1
0,3360,0,3,0,0,A,2,9,2,1,0,2015,0,53,19,0,0,1,2,7,2,1,0,0,0,0,331,0,1,6,0,5,12,7,1,2893,0,0,10,1
0,1357,0,3,0,0,B,2,3,9,1,1,2017,2,104,23,0,0,0,0,5,1,1,0,1,0,0,221,5,1,1,0,2,13,4,1,374,0,0,11,1
0,1355,4,3,1,3,C,5,3,9,0,1,2014,0,120,21,0,0,1,1,17,0,0,0,2,0,0,344,0,1,10,0,7,17,11,3,6315,0,0,6,1
0,2072,0,3,1,1,C,4,12,8,1,1,2017,0,35,14,0,0,1,1,10,0,0,0,1,1,0,199,0,1,5,0,45,10,4,0,0,0,0,3,1
0,5931,0,3,1,0,C,0,11,8,1,0,2017,0,566,30,0,0,1,1,5,0,0,0,0,1,0,252,0,1,3,0,2,9,6,3,299,0,0,5,1
0,6291,0,3,2,0,C,2,2,6,1,1,2018,5,468,0,0,0,2,2,5,0,0,0,2,0,0,503,6,1,2,0,13,8,6,0,0,0,0,4,1
0,7217,2,5,0,1,B,2,7,9,1,0,2015,0,62,13,0,0,0,1,14,0,0,0,2,0,0,179,0,1,9,0,4,16,4,0,0,0,0,12,1
0,1857,0,3,1,1,C,2,9,9,1,1,2015,0,561,35,0,0,1,1,7,1,1,0,2,1,0,500,0,1,3,0,12,7,2,0,3328,0,0,1,1
0,8122,1,3,0,2,A,5,11,9,0,1,2015,0,470,18,0,0,2,2,9,0,0,0,1,0,0,405,0,1,2,0,3,16,9,3,9608,2,0,7,1
0,1354,1,5,2,1,C,0,8,9,0,1,2016,0,131,6,0,1,0,0,10,0,0,0,2,0,0,314,0,1,6,0,6,14,7,2,1955,0,0,11,1
0,4575,0,3,0,0,A,2,10,9,0,0,2016,0,614,3,0,1,2,2,10,0,0,0,2,0,0,248,0,1,4,0,9,9,3,3,2080,0,0,1,1
0,7429,1,3,0,0,A,2,6,10,0,1,2018,4,573,19,0,0,3,2,10,0,0,0,1,0,0,504,4,1,6,0,22,10,3,1,228,0,0,3,1
0,1352,1,3,1,1,B,0,11,9,1,1,2016,0,436,8,0,0,0,0,16,1,1,0,0,0,0,161,0,1,8,0,9,21,15,3,4906,1,0,12,1
0,1351,2,5,2,1,E,2,8,8,0,1,2015,0,81,15,0,0,1,1,17,0,0,0,3,0,0,458,0,1,13,0,3,18,7,0,0,0,0,1,1
0,4400,2,5,2,1,E,4,4,9,0,1,2015,4,137,32,0,0,0,0,7,0,0,0,4,0,0,331,4,1,4,0,2,4,2,0,0,0,0,7,1
0,1350,1,5,2,1,D,4,5,10,1,1,2012,3,566,30,0,0,2,2,10,0,0,0,2,0,0,240,3,1,7,0,2,17,11,3,5031,0,0,11,1
0,1349,0,3,0,0,A,2,10,2,1,1,2012,4,177,26,0,0,0,1,15,0,0,0,1,1,0,290,56230,1,5,0,8,14,8,3,1611,0,0,7,1
0,1348,1,3,1,1,D,2,2,9,1,1,2014,9,373,13,0,1,0,0,10,0,0,0,3,0,0,239,10,1,7,0,11,19,13,0,0,0,0,6,1
0,1347,0,5,1,0,B,2,2,9,0,1,2015,0,401,24,0,0,0,0,4,0,0,0,3,0,0,215,0,1,3,0,2,7,4,1,3556,0,0,12,1
0,5074,1,5,1,1,C,4,11,8,0,1,2018,0,409,11,0,1,2,3,14,0,0,0,2,0,1,230,0,1,8,0,4,26,11,0,0,0,0,10,1
0,1346,0,3,1,0,D,5,12,9,1,1,2013,2,27,12,0,2,1,1,18,2,1,0,2,0,0,362,1583,1,5,0,11,20,10,0,0,0,0,11,1
0,1345,1,5,4,1,G,2,7,9,0,1,2016,1,79,2,0,1,2,2,4,0,0,0,2,1,0,257,1,1,2,0,6,3,2,0,0,0,0,2,1
0,1344,3,3,0,3,A,5,7,9,0,1,2013,0,78,19,0,0,2,1,17,0,0,0,0,1,0,247,3534,1,8,0,6,21,16,3,14452,1,0,1,1
0,1342,1,5,2,1,D,3,11,0,1,1,2013,10,62,13,0,3,2,1,10,0,0,0,3,1,0,481,955,1,6,0,8,20,10,3,3290,0,0,12,1
0,1341,0,3,0,0,B,5,2,9,1,1,2017,2,166,8,0,0,2,1,10,0,0,0,0,1,0,313,5,1,2,0,1,11,3,0,0,0,0,5,1
0,1340,3,3,1,3,C,0,2,1,1,1,2016,0,483,3,0,0,0,0,11,0,0,0,2,0,0,125,0,1,7,0,4,8,3,0,0,0,0,7,1
0,1339,0,3,1,0,B,2,11,6,0,1,2017,0,104,23,0,0,2,3,4,1,1,0,1,0,0,515,0,1,2,0,2,3,2,0,0,0,0,7,1
0,1338,1,3,1,1,C,4,11,9,1,1,2016,0,49,12,0,1,1,1,11,3,0,0,2,0,0,57,0,1,7,0,2,18,7,0,0,0,0,11,1
0,3322,1,3,1,1,B,1,3,2,1,1,2017,5,166,8,0,0,2,2,5,0,0,0,4,0,0,202,6,1,2,0,6,7,3,0,732,0,0,9,1
0,2291,0,3,0,0,B,4,8,2,1,0,2013,3,225,18,0,0,2,1,12,0,0,0,2,1,0,515,3,1,6,0,10,7,3,0,1348,0,0,7,1
0,1337,0,3,2,0,D,2,4,3,1,0,2009,13,124,13,0,1,2,1,9,0,0,0,3,1,0,411,17125,1,5,0,8,14,8,3,1155,0,0,12,1
0,8473,1,3,1,1,C,2,2,2,1,1,2015,4,35,14,0,0,2,1,16,0,0,0,1,0,0,407,4,1,12,0,4,29,8,0,0,0,0,7,1
0,1336,0,3,2,0,D,3,2,6,1,1,2015,0,166,8,0,0,1,2,6,0,0,0,2,1,0,414,0,1,5,0,3,8,4,0,0,0,0,9,1
0,1860,2,3,1,3,D,4,12,3,1,1,2011,1,10,8,0,0,1,1,15,0,0,0,2,1,0,363,7924,1,5,0,8,14,8,0,10085,2,0,5,1
0,5032,0,3,0,0,B,2,8,1,1,0,2014,0,668,9,0,0,1,1,8,0,0,0,1,1,0,370,0,1,5,0,4,8,4,3,1707,0,0,7,1
0,1335,4,3,0,3,B,2,12,9,0,1,2015,5,313,43,0,0,3,3,7,0,0,0,0,1,0,374,6,1,3,0,6,7,6,0,0,0,0,7,1
0,3169,4,3,1,4,C,0,10,9,0,1,2017,0,408,14,0,0,1,1,16,0,0,0,3,0,0,481,0,1,10,0,13,11,6,3,14559,3,0,9,1
0,1334,0,3,0,0,B,5,11,0,1,0,2015,4,99,8,0,0,2,2,7,0,0,0,2,1,0,248,4,1,5,0,0,9,8,1,3035,0,0,6,1
0,3261,1,3,0,0,B,4,2,9,1,1,2016,0,764,47,0,0,1,1,16,0,0,0,1,1,0,409,0,1,7,0,17,24,13,0,0,0,0,12,1
0,1332,1,3,2,1,D,4,5,9,0,0,2014,0,76,26,0,2,1,1,13,0,0,0,3,0,0,136,0,1,10,0,2,17,14,3,483,0,0,2,1
0,1331,2,5,3,1,F,2,2,9,0,1,2015,0,341,14,0,1,0,1,15,0,0,0,2,1,0,148,0,1,6,0,30,20,8,1,3285,0,0,10,1
0,1330,0,3,0,0,B,2,7,9,1,1,2015,4,32,21,0,0,2,2,8,0,0,0,1,1,0,379,4,1,8,0,1,9,8,0,0,0,0,12,1
0,1329,0,3,3,1,F,2,7,1,1,1,2014,0,307,14,0,2,0,0,5,0,0,0,2,1,0,254,0,1,4,0,14,4,2,0,0,0,0,10,1
0,1328,1,3,2,1,D,4,4,5,0,1,2015,5,324,10,0,0,2,2,8,0,0,0,3,1,0,158,6,1,3,0,9,3,2,3,1293,0,0,7,1
0,1327,1,3,1,2,C,2,7,8,1,1,2016,0,134,8,0,0,0,1,4,0,0,0,2,0,0,293,0,1,4,0,1,4,1,2,2002,0,0,1,1
0,1326,0,3,0,0,B,5,9,3,1,1,2016,0,186,9,0,0,0,0,11,0,0,0,2,0,0,503,0,1,5,0,4,12,8,0,0,0,0,8,1
0,1325,0,3,1,1,C,4,1,4,0,0,2014,4,94,27,0,0,1,1,16,0,0,0,1,1,0,432,4,1,12,0,10,13,5,3,3319,0,0,9,1
0,3295,3,3,1,2,B,2,10,4,1,1,2013,0,418,45,0,0,3,2,20,0,0,0,1,1,0,326,28998,1,4,0,20,23,10,0,11475,1,0,9,1
0,3864,4,5,1,2,B,2,12,0,1,1,2017,0,12,9,0,0,3,4,5,0,0,0,0,0,1,161,0,1,3,0,7,5,3,3,10398,0,0,1,1
0,8110,1,5,3,0,G,2,10,9,1,1,2014,5,373,13,0,0,1,1,4,1,1,0,2,1,0,71,6,1,1,0,2,5,3,0,0,0,0,6,1
0,1323,0,3,1,0,C,2,2,2,1,1,2016,5,143,8,0,0,1,1,11,0,0,0,1,1,0,196,6,1,3,0,3,12,9,0,0,0,0,7,1
0,1322,1,3,1,1,B,5,4,7,0,1,2016,0,156,18,0,1,0,1,8,0,0,0,3,0,0,153,0,1,4,0,12,9,2,3,4759,0,0,1,1
0,2698,3,3,0,2,B,4,9,9,0,1,2014,4,777,8,0,0,2,1,12,0,0,0,3,0,0,204,4,1,6,0,7,13,12,3,2982,0,0,3,1
0,2428,0,3,1,0,B,5,8,4,1,1,2015,0,186,9,0,1,2,2,10,2,0,0,1,0,0,393,0,1,5,0,6,7,5,0,0,0,0,7,1
0,6518,0,3,1,0,C,2,2,4,1,1,2017,0,143,8,0,0,0,1,11,0,0,0,1,0,0,254,0,1,9,0,4,10,3,1,63,0,0,5,1
0,6297,0,3,2,0,D,4,8,4,1,1,2016,0,190,17,0,1,2,2,8,0,0,0,0,0,0,484,0,1,2,0,9,21,13,0,0,0,0,2,1
0,4072,0,3,1,0,C,2,7,9,1,0,2016,2,90,21,0,0,0,0,16,1,1,0,1,1,0,240,5,1,12,0,5,21,12,0,0,0,0,1,1
0,1321,1,5,1,0,C,2,6,8,1,1,2015,0,635,3,0,0,0,0,18,0,0,0,2,0,0,515,0,1,15,0,8,17,9,5,1292,0,0,12,1
0,1319,1,5,2,1,D,4,3,9,0,1,2015,0,196,14,0,0,2,1,8,1,1,0,1,1,0,357,0,1,4,0,5,23,17,3,2123,0,0,11,1
0,1318,0,3,1,0,C,2,10,7,1,0,2016,0,82,34,0,0,1,1,13,0,0,0,2,1,0,424,0,1,10,0,38,18,10,0,653,0,0,9,1
0,1316,0,5,2,0,D,1,7,0,0,1,2014,2,408,14,0,1,2,1,7,0,0,0,1,1,0,280,5,1,2,0,8,11,6,5,753,0,0,1,1
0,1315,2,5,2,1,C,4,2,9,1,1,2013,0,566,30,0,0,0,0,10,0,0,0,1,1,0,172,0,1,6,0,3,24,13,3,224,0,0,10,1
0,6965,0,3,1,0,B,1,12,7,1,0,2011,5,620,8,0,0,1,1,13,0,0,0,2,1,0,187,71,1,5,0,8,14,8,0,0,0,0,8,1
0,1314,3,5,1,2,B,0,8,10,0,0,2016,0,140,8,0,0,0,1,12,1,1,0,1,0,0,182,0,1,3,0,10,19,11,0,0,0,0,4,1
0,1312,1,3,2,2,D,2,8,4,1,1,2013,0,302,30,0,0,0,1,11,0,0,0,2,1,0,326,76,1,3,0,7,8,4,0,0,0,0,4,1
0,1311,0,3,1,0,B,4,4,0,1,0,2014,3,614,3,0,0,0,0,29,0,0,0,3,1,0,205,3,1,8,0,30,11,8,0,0,0,0,12,1
0,1310,3,3,1,3,C,2,7,9,1,1,2015,4,51,13,0,0,1,1,10,0,0,0,3,0,0,244,4,1,8,0,6,11,6,3,13459,3,0,10,1
0,1309,0,3,1,0,C,2,7,9,1,1,2017,0,150,30,0,0,2,2,5,0,0,0,1,0,0,315,0,1,5,0,0,7,4,0,0,0,0,5,1
0,1308,1,3,1,1,B,2,7,9,0,1,2016,2,405,2,0,0,1,1,8,0,0,0,4,0,0,148,5,1,3,0,10,5,4,0,0,0,0,6,1
0,5513,0,3,2,0,D,4,4,9,0,1,2017,0,137,32,0,0,1,1,5,1,1,0,1,1,0,414,0,1,2,0,19,11,1,2,825,0,0,3,1
0,1307,0,3,1,0,C,1,5,10,1,0,2013,0,149,22,0,0,0,0,7,0,0,0,3,1,0,503,30211,1,3,0,4,5,3,3,895,0,0,10,1
0,1306,1,3,1,1,B,2,1,1,0,0,2013,0,209,21,0,0,3,3,10,0,0,0,2,1,0,489,49112,1,7,0,9,11,8,3,64,0,0,1,1
0,8017,0,3,0,0,A,5,7,9,1,1,2014,0,335,8,0,0,1,1,6,1,1,0,1,1,0,160,0,1,5,0,2,6,6,2,1266,0,0,5,1
0,1305,1,3,1,1,C,5,10,7,1,1,2016,10,327,14,0,0,2,2,6,0,0,0,2,0,0,264,11,1,5,0,1,7,7,0,4930,0,0,6,1
0,1304,0,3,2,0,D,2,4,1,0,1,2016,2,590,8,0,0,0,0,10,2,1,0,0,1,0,311,5,1,5,0,6,9,6,0,93,0,0,5,1
0,1303,0,3,0,0,A,4,8,4,0,1,2013,0,177,26,0,0,2,1,10,0,0,0,2,0,0,372,38,1,3,0,13,9,9,0,846,0,0,4,1
0,4301,2,3,0,2,A,4,7,1,0,1,2014,4,418,45,0,0,2,2,14,0,0,0,3,0,0,383,4,1,7,0,12,21,12,0,0,0,0,5,1
0,1302,2,5,1,2,B,1,11,9,0,1,2016,9,810,24,0,0,2,2,8,0,0,0,1,0,0,414,10,1,2,0,9,11,6,1,184,0,0,7,1
0,1301,1,3,1,1,C,3,10,4,0,0,2014,0,518,1,0,0,0,0,8,1,1,0,4,0,0,135,0,1,3,0,11,5,4,3,6617,1,0,2,1
0,1300,3,3,0,2,A,2,8,9,0,1,2013,0,656,39,0,0,4,4,6,0,0,0,2,1,0,154,38,1,1,0,5,8,5,0,0,0,0,8,1
0,1299,0,3,1,0,D,2,12,4,1,1,2015,2,313,43,0,0,1,1,10,0,0,0,4,1,0,409,5,1,3,0,16,4,2,0,421,0,0,5,1
0,7274,1,3,0,1,A,4,6,9,1,1,2016,0,335,8,0,0,1,1,16,0,0,0,3,0,0,405,0,1,4,0,23,8,5,1,1831,0,0,3,1
0,3920,1,3,1,1,B,2,11,5,0,1,2016,4,160,4,0,0,0,0,11,1,1,0,1,0,0,270,4,1,7,0,10,28,15,0,0,0,0,7,1
0,3452,1,3,1,1,C,2,12,2,1,0,2016,9,111,8,0,0,2,2,7,1,1,0,3,0,0,286,10,1,4,0,9,9,4,0,0,0,0,3,1
0,1298,2,3,1,2,C,2,7,0,1,1,2017,0,79,2,0,0,2,2,14,0,0,0,2,0,0,261,0,1,10,0,4,15,9,3,9624,0,0,11,1
0,2236,1,3,1,1,C,0,12,6,1,1,2016,4,0,0,0,0,0,0,46,0,0,0,1,0,0,254,4,1,11,0,35,29,12,0,4670,0,0,2,1
0,1297,1,3,0,1,A,1,12,10,0,0,2016,0,112,23,0,0,3,3,10,1,1,0,2,0,0,172,0,1,3,0,14,5,4,3,4964,0,0,5,1
0,1296,1,3,1,2,C,2,7,9,1,0,2016,9,230,2,0,0,1,2,21,0,0,0,2,0,0,311,10,1,16,0,5,20,16,0,0,0,0,7,1
0,1295,0,3,1,0,C,2,9,0,0,1,2015,5,521,24,0,0,0,1,14,0,0,0,0,0,0,516,6,1,2,0,10,19,9,3,1755,0,0,3,1
0,1294,2,5,1,1,C,2,2,0,0,0,2018,4,467,5,0,0,1,1,17,0,0,0,0,0,0,394,4,1,4,0,25,19,12,0,0,0,0,6,1
0,6367,1,3,1,1,B,2,9,4,1,1,2013,0,277,8,0,0,0,1,15,0,0,0,2,0,0,293,44583,1,8,0,7,13,7,3,3442,0,0,4,1
0,5077,1,3,0,1,B,5,2,7,1,0,2015,0,17,13,0,0,3,2,8,0,0,0,1,0,0,293,0,1,6,0,0,11,9,3,8707,2,0,4,1
0,1293,1,5,2,1,D,2,1,9,0,1,2012,0,36,13,0,0,1,2,13,0,0,0,3,1,0,228,57629,1,5,0,8,14,8,0,0,0,0,6,1
0,1291,1,3,1,1,B,2,2,9,1,1,2017,4,420,4,0,2,0,1,14,0,0,0,1,0,0,431,4,1,8,0,3,17,7,0,0,0,0,5,1
0,1290,2,3,1,2,C,3,4,0,1,1,2015,0,27,12,0,0,1,1,8,0,0,0,2,0,0,485,0,1,4,0,8,10,5,0,0,0,0,11,1
0,1289,0,3,0,0,A,3,5,2,0,0,2014,0,286,16,0,0,1,2,3,0,0,0,3,0,0,247,0,1,2,0,1,7,4,2,969,0,0,12,1
0,2632,1,5,2,0,E,2,6,1,1,1,2015,0,61,31,0,0,2,1,14,0,0,0,2,1,0,270,0,1,8,0,15,18,11,0,0,0,0,12,1
0,1764,2,5,1,2,D,2,8,4,0,1,2015,0,349,44,0,0,0,0,14,0,0,0,2,0,0,514,0,1,11,0,15,33,25,0,0,0,0,12,1
0,1287,2,3,1,2,C,2,9,9,0,0,2015,0,99,8,0,0,2,2,8,0,0,0,1,1,0,494,0,1,1,0,6,9,4,3,2139,0,0,8,1
0,6106,1,3,1,1,D,3,6,9,0,1,2015,0,635,3,0,0,1,2,15,1,1,0,3,1,0,128,0,1,14,0,3,24,13,0,0,0,0,5,1
0,1356,0,3,0,0,A,5,12,7,1,1,2015,0,158,9,0,0,2,2,11,0,0,0,2,0,0,129,0,1,9,0,7,14,3,0,1820,0,0,10,1
0,6346,1,3,0,1,B,2,7,9,1,1,2015,4,845,16,0,0,0,1,9,0,0,0,1,0,0,339,4,1,8,0,3,12,7,1,7044,1,0,12,1
0,1285,0,3,0,0,B,4,12,7,1,0,2016,0,514,13,0,0,0,1,19,1,1,0,0,1,0,187,0,1,10,0,12,19,6,2,1839,0,0,6,1
0,8089,1,5,0,0,B,4,7,1,1,0,2015,0,615,15,0,0,2,1,6,0,0,0,3,0,0,475,0,1,3,0,8,8,5,0,820,0,0,10,1
0,5448,0,3,1,0,B,2,0,10,0,1,2016,3,558,24,0,0,0,1,7,1,1,0,3,0,0,259,3,1,5,0,3,10,3,0,963,0,0,6,1
0,2542,0,3,1,0,B,4,12,8,1,0,2013,0,167,8,0,0,0,1,7,0,0,0,2,0,0,280,46812,1,3,0,4,6,4,1,945,0,0,2,1
0,1284,0,3,1,1,C,2,0,0,0,1,2016,5,89,3,0,1,0,0,26,0,0,0,2,0,0,264,6,1,9,0,26,21,9,0,0,0,0,7,1
0,1283,1,5,1,1,C,2,2,9,1,1,2015,0,38,21,0,1,0,0,7,0,0,0,1,1,0,167,0,1,3,0,14,10,6,0,0,0,0,4,1
0,1282,2,5,1,1,D,4,3,0,0,1,2015,0,161,14,0,0,0,1,12,0,0,0,3,1,0,184,0,1,7,0,8,10,2,0,0,0,0,3,1
0,1281,0,3,0,0,A,1,7,9,1,0,2016,0,242,8,0,0,2,2,5,0,0,0,2,1,0,506,0,1,3,0,6,10,3,3,530,0,0,7,1
0,1382,0,3,1,0,C,2,4,2,1,0,2016,0,5,4,0,1,1,1,11,3,0,0,1,1,0,243,0,1,9,0,2,21,9,2,3479,0,0,3,1
0,1279,0,3,1,0,B,1,2,9,1,0,2016,0,461,18,0,0,0,1,11,0,0,0,2,0,0,332,0,1,6,0,4,14,11,3,1417,0,0,12,1
0,7853,2,3,0,1,A,2,5,9,1,1,2015,0,29,19,0,0,3,2,11,0,0,0,1,0,0,256,0,1,3,0,17,8,3,3,8253,0,0,7,1
0,1278,2,3,2,2,D,2,12,6,1,1,2017,0,74,30,0,1,0,1,6,1,0,0,1,1,0,313,0,1,3,0,3,8,1,0,0,0,0,2,1
0,1392,3,5,2,2,D,4,2,6,1,1,2017,0,105,17,0,0,2,2,9,1,1,0,4,0,1,437,0,1,6,0,38,7,5,3,11868,0,0,8,1
0,1277,3,5,2,2,E,3,6,9,0,1,2015,0,188,23,0,0,1,1,15,1,0,0,1,0,0,147,0,1,8,0,8,12,5,5,1087,0,0,12,1
0,1276,0,3,1,0,B,2,11,4,0,1,2013,0,308,0,0,0,1,1,9,0,0,0,3,1,0,205,1656,1,7,0,4,12,6,2,3916,0,0,8,1
0,1274,1,3,0,1,A,2,2,10,1,1,2016,0,48,10,0,0,1,1,12,0,0,0,2,0,0,338,0,1,4,0,8,24,14,3,5348,0,0,6,1
0,1273,0,5,1,0,C,2,10,9,0,1,2017,0,33,22,0,0,1,0,8,0,0,0,4,0,0,293,0,1,6,0,4,6,3,0,0,0,0,8,1
0,1272,0,3,0,0,B,4,2,9,0,0,2016,0,648,13,0,0,1,1,15,0,0,0,3,0,0,112,0,1,6,0,17,14,11,1,656,0,0,3,1
0,1270,0,3,0,0,A,5,2,0,1,0,2010,3,146,23,0,0,2,2,4,0,0,0,0,1,0,475,14072,1,5,0,8,14,8,2,163,0,0,6,1
0,4951,3,3,0,3,A,0,2,9,0,1,2018,4,275,8,0,1,0,1,5,0,0,0,2,0,0,357,4,1,5,0,5,8,5,2,2454,0,0,3,1
