loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,isDefaultearly_return_amount_3mon
1020549,220549,5672.73,3,16.29,169.45,D,世界五百强,建筑业,Optional Null,1,1,2016/5/1,0,315,23,16.2655,0,685,856.25,13,1,1,4132.15,36.3462,1,0,Apr-94,0,1,5,0,3,14,1,1,1815,1
1036751,236751,10000,3,9.229,315.17,B,普通企业,电力、热力生产供应业,8 years,0,0,2016/3/1,4,561,35,15.8809,0,548.182,685.227,9,0,0,9572,88.8462,0,0,7-Sep,4,1,6,Optional Null,10,7,6,0,0,0
1047570,247570,10872.7,3,6.633,280.01,A,普通企业,制造业,10+ years,0,1,2013/6/1,0,397,35,3.95455,0,823.636,892.273,5,0,0,6874,66.3462,0,0,Mar-92,0,1,1,0,3,20,14,0,4562,0
1036047,236047,6000,3,11.745,202.31,B,政府机构,住宿和餐饮业,4 years,1,0,2013/8/1,0,385,8,4.31,0,675,843.75,6,1,1,5051.85,93.5846,1,0,Apr-92,70,1,4,0,5,7,4,0,2888,0
1028870,228870,3950,3,18.81,141.03,C,幼教与中小学校,公共服务、社会组织,8 years,1,1,2013/11/1,9,197,4,21.3055,0,600,700,7,0,0,18524,101.769,0,0,Jan-00,10,1,5,0,7,8,6,3,1644,1
1000220,200220,21818.2,5,14.661,489.45,D,普通企业,电力、热力生产供应业,2 years,1,1,2014/10/1,0,163,21,7.05455,0,670,725.833,8,0,0,19701.9,70,1,0,3-Sep,0,1,6,0,4,16,13,0,0,0
1025440,225440,28636.4,5,18.45,897.37,D,普通企业,电力、热力生产供应业,Optional Null,0,1,2018/4/1,2,430,7,16.8436,0,686.364,743.561,4,0,0,52996.5,0,0,0,Jun-97,5,1,1,0,1,3,0,2,11762,1
1004824,204824,1181.82,3,21.989,37.16,D,普通企业,信息传输、软件和信息技术服务业,2 years,0,1,2017/2/1,5,82,34,6.55636,0,613.636,664.773,13,1,1,8824.62,95.6,1,0,4-Nov,6,1,1,0,14,13,8,3,393,1
1037774,237774,12272.7,3,17.171,524.48,D,普通企业,交通运输、仓储和邮政业,10+ years,1,1,2015/4/1,1,418,45,14.9345,0,627.273,679.545,6,1,0,13524,38.4923,1,0,2-Apr,1,1,5,0,3,7,5,0,6924,1
1012053,212053,4400,3,17.171,153.85,D,世界五百强,金融业,Optional Null,0,1,2015/4/1,0,556,10,24.1909,0,564.545,611.591,12,1,1,7326,39.2,0,0,3-Dec,0,1,7,0,1,12,9,0,0,0
1041041,241041,9927.27,3,4.788,274.05,A,政府机构,采矿业,10+ years,0,1,2016/3/1,4,102,26,4.34,0,801.818,935.455,5,0,0,10538.1,28.1077,0,0,1-Mar,4,1,4,0,3,6,5,0,0,0
1015909,215909,13236.4,5,14.049,270.05,C,世界五百强,建筑业,3 years,1,1,2014/2/1,4,216,8,16.3527,0,548.182,593.864,13,0,0,10624.6,46.7077,1,0,Dec-85,4,1,7,0,7,22,15,0,5553,1
1026959,226959,10000,3,12.99,336.9,C,幼教与中小学校,金融业,5 years,1,1,2016/5/1,0,31,2,20.9536,0,747.273,809.545,14,0,0,7895.77,31.3846,1,0,5-Aug,0,1,9,0,4,12,7,0,0,0
1022883,222883,29454.5,5,7.84,727.2,A,政府机构,电力、热力生产供应业,< 1 year,1,1,2018/8/1,0,99,8,9.79364,0,690.909,748.485,14,0,0,21,0,0,0,4-Sep,0,1,2,0,5,31,22,0,4806,1
1006989,206989,16363.6,5,8.129,299.79,A,幼教与中小学校,文化和体育业,7 years,0,0,2016/5/1,0,480,8,3.56,0,593.182,741.477,4,0,0,8936,74.1923,0,0,2-Nov,0,1,2,0,3,4,4,0,4415,0
1016752,216752,12000,3,8.244,382.5,B,政府机构,文化和体育业,5 years,1,0,2016/3/1,0,358,21,17.3273,0,660,715,7,0,0,3700.31,51.9692,0,0,4-Jul,0,1,4,0,6,8,5,3,2345,1
1011324,211324,11495.5,3,19.789,507.88,D,普通企业,房地产业,10+ years,0,0,2016/11/1,0,224,3,16.16,0,725.455,785.909,12,0,0,5181,40.2,1,0,6-Apr,0,1,3,0,7,10,5,3,1845,1
1025810,225810,7636.36,3,9.44,224.04,B,上市企业,信息传输、软件和信息技术服务业,Optional Null,1,0,2017/7/1,2,408,14,20.4218,0,679.091,848.864,8,0,0,334.923,0.861538,1,0,Dec-84,5,1,2,0,2,9,5,3,1088,0
1025091,225091,14727.3,5,14.48,423.33,C,政府机构,信息传输、软件和信息技术服务业,2 years,0,1,2015/12/1,0,156,18,17.4545,6,609.091,761.364,18,0,0,9821.54,54,0,1,1-Jun,0,1,6,0,11,17,8,5,1007,1
1011314,211314,10909.1,3,8.701,312.95,A,上市企业,采矿业,1 year,1,0,2016/1/1,0,208,28,18.1964,0,769.091,897.273,18,0,0,6205.23,21.9692,0,0,5-Sep,2,1,2,0,23,5,4,3,3873,1
1047257,247257,4545.45,3,14.069,167.97,C,政府机构,金融业,5 years,0,1,2016/6/1,0,14,11,6.45545,0,747.273,871.818,11,1,0,4045,16.5846,1,0,2-Nov,0,1,5,0,3,19,6,0,0,0
1017991,217991,7636.36,3,11.151,280.57,C,普通企业,公共服务、社会组织,6 years,1,0,2015/1/1,0,665,40,8.85818,0,730,851.667,10,0,0,8666,38.7692,1,0,May-96,0,1,4,0,3,19,9,3,811,1
1021762,221762,30000,5,18.24,765.73,D,政府机构,住宿和餐饮业,9 years,1,1,2014/10/1,5,17,13,2.64273,0,572.727,668.182,4,0,0,9375,75.3846,0,0,6-Apr,6,1,3,0,3,4,4,0,0,0
1020109,220109,9545.45,5,14.31,246.01,C,普通企业,文化和体育业,< 1 year,1,1,2014/12/1,4,55,29,34.14,2,572.727,668.182,8,0,0,1802,83.1692,0,0,Sep-90,4,1,1,0,18,8,3,0,0,0
1042618,242618,6363.64,3,5.886,214.68,A,幼教与中小学校,房地产业,6 years,0,0,2010/11/1,0,669,24,3.43636,0,593.182,692.045,8,0,0,8030.77,64.7308,1,0,Aug-97,193,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,3130,1
1021896,221896,2454.55,3,9.675,97.87,B,政府机构,国际组织,< 1 year,1,1,2016/3/1,10,365,19,5.56364,0,755,943.75,8,0,0,7371.54,19.1077,0,0,8-Mar,11,1,6,0,2,9,6,3,1379,0
1011098,211098,5000,3,15.389,187.96,C,普通企业,公共服务、社会组织,8 years,1,0,2015/6/1,2,106,12,14.6182,6,725.455,785.909,11,0,0,3053.08,55.8923,0,0,Dec-92,5,1,2,0,11,7,3,2,122,0
1025239,225239,10363.6,3,14.292,333.43,C,普通企业,电力、热力生产供应业,1 year,1,1,2013/7/1,0,157,8,27,0,548.182,639.545,11,0,0,18984,85.5077,1,0,Aug-00,0,1,9,0,2,14,13,0,0,0
1037379,237379,21818.2,3,9.17,637.58,B,幼教与中小学校,金融业,3 years,0,1,2015/9/1,4,196,14,29.8964,0,593.182,642.614,18,0,0,39096.9,42.2154,0,0,Oct-00,4,1,12,0,6,19,12,3,8633,0
1024511,224511,8727.27,3,13.99,328.06,C,政府机构,公共服务、社会组织,2 years,1,1,2015/3/1,0,131,6,19.23,0,544.091,634.773,9,2,2,8691,45.1154,0,0,3-Nov,0,1,5,0,2,13,5,1,3915,0
1028502,228502,17727.3,3,16.78,533.15,C,幼教与中小学校,采矿业,10+ years,1,1,2013/9/1,4,116,14,17.5418,1,730.909,852.727,9,1,1,16304.3,63,1,0,Oct-97,2418,1,8,0,6,14,13,3,6274,1
1022602,222602,8181.82,3,10.78,321.74,B,幼教与中小学校,国际组织,Optional Null,1,1,2016/1/1,4,251,8,3.36,0,640.909,801.136,7,1,1,5458.85,31.0385,0,0,Feb-91,4,1,3,0,0,9,1,3,4292,1
1024773,224773,11090.9,3,18.205,432.24,D,普通企业,房地产业,< 1 year,1,1,2015/11/1,4,56,8,13.0991,0,695,810.833,8,0,0,8773,93.5846,1,0,4-Mar,4,1,6,0,3,6,5,0,0,0
1030011,230011,13636.4,3,11.421,503.18,C,世界五百强,制造业,10+ years,1,1,2015/7/1,4,230,2,37.5,0,627.273,679.545,21,0,0,16001.5,63.9692,0,0,1-Feb,4,1,12,0,12,14,9,0,0,0
1028261,228261,11590.9,3,10.681,341.4,B,普通企业,住宿和餐饮业,Optional Null,1,1,2013/7/1,4,521,24,17.8909,0,576.818,672.955,5,0,0,16256.2,88.3846,1,0,Mar-93,234,1,4,0,1,13,7,2,4379,1
1021939,221939,32727.3,5,19.99,794.65,E,政府机构,信息传输、软件和信息技术服务业,5 years,0,1,2015/11/1,0,29,19,3.10909,0,613.636,767.045,9,1,0,11061.1,27.0308,0,0,1-Dec,0,1,3,0,2,19,16,0,0,0
1014916,214916,17727.3,5,12.99,341.22,C,普通企业,公共服务、社会组织,6 years,1,1,2014/11/1,4,195,38,18.9409,0,790.909,922.727,12,0,0,12044.3,33.1692,0,0,7-Apr,4,1,5,0,4,16,8,0,0,0
1001711,201711,9090.91,3,17.1,357.03,C,普通企业,住宿和餐饮业,4 years,1,1,2013/11/1,0,271,35,21.3709,0,660,770,4,2,1,7247,96.6,1,0,Mar-98,70,1,1,0,5,10,8,0,0,0
1039951,239951,11700,3,13.779,497.89,C,上市企业,住宿和餐饮业,5 years,1,0,2013/4/1,0,166,8,19.2,0,690,747.5,16,0,0,8504.46,49.7,1,0,3-Aug,589,1,4,0,12,17,5,2,6788,1
1020557,220557,20000,3,17.622,703.34,C,高等教育机构,信息传输、软件和信息技术服务业,6 years,0,0,2017/8/1,4,312,12,26.16,0,660,715,12,0,0,26517.1,107.192,1,0,11-Sep,4,1,7,0,4,8,7,0,0,0
1019318,219318,2454.55,3,15.31,104.46,C,普通企业,制造业,2 years,0,0,2013/6/1,2,313,43,11.8545,0,540,675,7,0,0,8366.54,69.1154,0,0,2-Sep,943,1,4,0,4,11,7,3,975,0
1018285,218285,19636.4,3,9.889,763.09,B,普通企业,金融业,3 years,0,1,2016/9/1,2,171,8,9.20455,0,763.636,954.545,13,0,0,10054.2,30.4615,1,0,Aug-93,5,1,10,Optional Null,8,15,8,0,0,0
1048199,248199,15363.6,5,14.661,413.59,D,普通企业,文化和体育业,8 years,0,0,2014/7/1,7,314,0,6.67636,0,560.455,700.568,12,0,0,31413.5,52.1231,0,0,6-Feb,8,1,7,0,7,16,11,2,1880,1
1007335,207335,6000,3,10.377,197.95,B,普通企业,文化和体育业,Optional Null,0,1,2015/5/1,4,388,3,41.3455,0,654.545,763.636,15,0,0,49548.5,72.5769,1,0,Feb-93,4,1,7,0,8,29,16,0,0,0
1022108,222108,27000,5,18.9,803.49,E,世界五百强,金融业,10+ years,1,1,2013/9/1,0,188,23,22.6909,0,622.727,726.515,9,0,0,25568.3,57.2308,0,0,1-May,0,1,6,0,6,19,14,0,0,0
1034457,234457,2727.27,3,17.919,88.26,C,政府机构,公共服务、社会组织,10+ years,0,0,2013/6/1,5,549,8,15.0455,0,589.091,687.273,7,0,0,35462,96.6,1,0,Aug-95,6,1,4,0,5,14,8,2,433,0
1026537,226537,13090.9,3,7.35,496.6,A,普通企业,电力、热力生产供应业,10+ years,0,0,2017/10/1,0,238,22,12.54,0,640.909,747.727,13,0,0,9909.23,19.9231,0,0,Nov-87,0,1,8,0,4,31,15,2,7083,0
1023714,223714,6545.45,3,11.14,196.84,B,政府机构,建筑业,10+ years,0,0,2013/4/1,0,749,39,12.7818,0,548.182,639.545,8,0,0,13814.8,77.6308,0,0,1-May,38,1,5,0,6,12,6,0,0,0
1048487,248487,11818.2,5,15.576,303.57,C,幼教与中小学校,金融业,10+ years,0,1,2014/4/1,0,215,8,10.2655,2,747.273,871.818,8,0,0,6822.31,80.7692,0,0,3-Jul,0,1,4,0,5,14,8,0,5658,1
1042980,242980,29290.9,5,14.47,631.32,C,普通企业,住宿和餐饮业,10+ years,0,1,2018/11/1,0,171,8,16.96,0,618.182,772.727,6,0,0,6150.46,81.9692,0,0,Jan-00,0,1,3,0,2,10,6,3,12037,1
1026302,226302,4581.82,3,5.391,127.76,A,政府机构,建筑业,1 year,0,0,2011/8/1,4,127,13,6.85636,0,617.727,720.682,11,0,0,5310,12.4,1,0,Sep-99,95,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0
1012759,212759,8727.27,3,13.014,275.22,C,政府机构,信息传输、软件和信息技术服务业,4 years,1,1,2016/4/1,5,116,14,34.56,0,576.818,624.886,32,0,0,20612.3,75.1692,1,0,1-Oct,6,1,7,0,42,28,22,2,2596,1
1036114,236114,7500,3,7.689,231.55,A,普通企业,住宿和餐饮业,1 year,1,1,2015/1/1,0,187,9,4.39091,0,705,822.5,11,0,0,16083.5,27.4615,1,0,6-Aug,0,1,9,0,0,16,12,0,748,1
1008404,208404,8068.18,3,18.689,316.38,D,普通企业,公共服务、社会组织,6 years,0,1,2014/2/1,2,61,31,22.9091,1,763.636,954.545,12,0,0,8474.31,50.7692,1,0,Jul-99,5,1,5,0,25,13,6,0,0,0
1015463,215463,30522.7,5,26.95,975.66,F,政府机构,交通运输、仓储和邮政业,6 years,0,1,2014/3/1,0,98,19,14.6091,0,618.182,669.697,7,1,0,8024.31,80.2154,1,0,Aug-98,0,1,2,0,13,3,2,3,2408,1
1021956,221956,5509.09,3,16.115,174.2,C,普通企业,电力、热力生产供应业,1 year,1,0,2015/4/1,0,408,14,16.9,0,600,650,6,0,0,2433.85,54.9231,1,0,2-Nov,0,1,4,0,3,5,2,3,1781,0
1012518,212518,22000,5,25.586,623.49,F,普通企业,金融业,3 years,1,1,2012/3/1,0,422,30,16.24,0,600,700,19,0,0,19499.8,79.9077,1,0,May-00,60331,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,3,1871,1
1014456,214456,11345.5,3,10.087,306.04,B,幼教与中小学校,住宿和餐饮业,10+ years,1,1,2015/7/1,4,124,13,16.9282,0,747.273,809.545,12,1,1,10821.2,49.8615,1,0,Jan-98,4,1,6,0,1,17,10,1,2122,0
1030525,230525,3636.36,3,7.26,123.99,A,政府机构,采矿业,2 years,1,1,2015/9/1,2,55,29,20.0509,0,618.182,721.212,31,2,2,5397,31.6,1,0,Jun-99,5,1,6,0,26,11,7,2,1788,1
1018258,218258,6818.18,3,8.239,233.27,A,普通企业,电力、热力生产供应业,6 years,0,0,2016/12/1,2,92,18,18.8945,0,725,845.833,13,0,0,15597,32.0308,0,0,6-Jul,5,1,8,0,5,14,6,3,3025,1
1030958,230958,5454.55,3,10.384,192.03,B,普通企业,公共服务、社会组织,10+ years,0,0,2017/11/1,5,512,21,8.01818,1,618.182,669.697,7,0,0,15590.8,72.6,0,0,Aug-00,6,1,3,0,8,14,5,0,0,0
1025657,225657,9818.18,3,7.49,373.22,A,上市企业,电力、热力生产供应业,3 years,0,0,2017/1/1,2,251,8,10.8873,0,695,810.833,11,0,0,8821.15,23.9077,0,0,6-Dec,5,1,1,0,4,14,6,0,3183,1
1048191,248191,10909.1,3,9.79,317.54,A,上市企业,电力、热力生产供应业,5 years,1,1,2012/5/1,0,239,7,21.72,0,589.091,687.273,6,0,0,5376,45.6,1,0,3-Aug,38,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0
1019277,219277,14545.5,3,14.289,539.03,C,普通企业,公共服务、社会组织,10+ years,0,1,2014/10/1,0,375,2,14.3182,0,660,825,14,0,0,19965,59.5538,0,0,2-Nov,0,1,8,0,13,14,10,3,830,1
1026822,226822,13090.9,5,11.358,360.95,C,世界五百强,住宿和餐饮业,10+ years,1,0,2017/9/1,4,54,28,24.3273,0,618.182,772.727,15,1,1,9025,23.9,0,0,Dec-93,4,1,4,0,12,27,12,1,7677,1
1004761,204761,5909.09,3,12.177,169.75,B,政府机构,信息传输、软件和信息技术服务业,1 year,1,0,2014/1/1,5,186,9,1.2,0,659.091,768.939,3,0,0,1765.38,26.4,0,0,8-Apr,6,1,1,0,6,5,4,0,0,0
1040506,240506,5909.09,3,19.341,189.64,D,普通企业,公共服务、社会组织,6 years,1,1,2016/9/1,2,67,19,27.4,1,604.545,705.303,10,2,0,13763.1,64.8,1,0,3-Nov,5,1,3,0,8,16,10,3,1656,0
1027522,227522,7272.73,3,9.79,254.03,A,上市企业,信息传输、软件和信息技术服务业,8 years,0,0,2014/4/1,4,158,9,10.7345,0,681.818,795.455,21,0,0,22923.5,21.5,0,0,Jun-93,4,1,7,0,0,35,24,0,0,0
1017447,217447,18568.2,3,10.087,651.13,B,普通企业,农、林、牧、渔业,9 years,0,1,2015/7/1,0,185,3,9.97,0,609.091,761.364,5,0,0,26203.8,81.8769,1,0,Nov-97,0,1,4,0,3,10,5,0,0,0
1018350,218350,5600,3,10.75,182.68,B,普通企业,住宿和餐饮业,10+ years,0,0,2010/8/1,8,280,9,18.96,0,580.909,726.136,15,0,0,99218,82.3846,1,0,Oct-98,899,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,2,1408,1
1016469,216469,16363.6,5,13.67,461.96,C,上市企业,房地产业,1 year,1,1,2016/3/1,0,33,22,14.3509,0,659.091,823.864,8,1,1,1495.38,13.8,0,0,Apr-95,0,1,2,0,7,8,6,0,0,0
1010782,210782,23636.4,5,15.488,466.2,C,普通企业,农、林、牧、渔业,10+ years,0,1,2017/11/1,4,112,23,16.35,1,609.091,761.364,17,0,0,27143.1,86.1538,0,0,Apr-80,4,1,15,Optional Null,1,19,10,0,0,0
1041264,241264,13438.6,5,25.608,465.68,F,普通企业,电力、热力生产供应业,3 years,1,1,2013/5/1,12,736,31,27.24,0,780,845,10,0,0,15145.4,57.7231,1,0,Sep-86,5289,1,5,0,3,9,5,4,649,1
1021210,221210,21872.7,5,16.2,489.72,C,普通企业,采矿业,10+ years,0,1,2013/10/1,0,78,19,17.2,2,627.273,784.091,12,0,0,24985.7,88.3077,0,0,Sep-90,38,1,6,0,5,18,6,5,9798,1
1027485,227485,28636.4,5,16.99,869.66,D,幼教与中小学校,文化和体育业,8 years,1,1,2014/6/1,0,143,8,18.51,0,736.364,797.727,13,0,0,24168.5,45.9846,1,0,7-Mar,0,1,9,0,5,15,8,0,0,0
1003089,203089,24000,5,18.249,591.19,D,幼教与中小学校,公共服务、社会组织,7 years,1,0,2016/1/1,0,342,21,25.64,0,763.636,954.545,21,0,0,22157,45.1385,0,0,6-Jul,0,1,14,0,3,25,13,0,0,0
1025000,225000,18931.8,5,22.05,605.16,F,上市企业,公共服务、社会组织,4 years,1,1,2013/7/1,0,386,19,24.9273,0,645.455,806.818,8,0,0,15657.4,82.3385,1,0,Aug-00,28,1,5,0,10,6,1,5,9288,0
1035267,235267,9700,3,21.591,380.51,E,上市企业,金融业,1 year,1,1,2016/12/1,5,480,8,10.9,0,576.818,624.886,6,0,0,9910.38,44.4231,1,0,5-Aug,6,1,4,0,0,6,4,0,0,0
1021276,221276,6109.09,3,6.228,172.71,A,政府机构,金融业,9 years,1,0,2015/4/1,8,235,8,0.632727,0,638.182,797.727,3,0,0,2591.54,26.7692,0,0,9-Oct,9,1,1,0,1,3,3,2,2369,1
1031422,231422,30000,3,14.883,1018.5,B,普通企业,批发和零售业,4 years,0,1,2014/1/1,4,62,13,10.7345,3,560.455,653.864,9,0,0,37235.8,105.323,0,0,Dec-86,4,1,3,0,6,7,5,0,0,0
1004853,204853,10063.6,3,13.66,313.77,C,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2015/1/1,0,469,27,11.66,0,741.818,865.455,9,0,0,7177.69,51.6923,0,0,Nov-99,0,1,4,0,5,18,11,0,0,0
1018739,218739,5727.27,3,9.93,225.65,B,世界五百强,住宿和餐饮业,7 years,0,1,2017/7/1,5,91,7,19.0473,0,752.727,815.455,9,0,0,17213.1,65.4231,1,0,Nov-99,6,1,3,0,7,24,18,0,0,0
1012830,212830,13090.9,3,7.551,378.2,B,政府机构,信息传输、软件和信息技术服务业,8 years,1,1,2016/2/1,6,95,13,28.5164,0,650,758.333,5,0,0,2720.31,38.8846,0,0,5-Sep,7,1,1,0,18,15,6,2,3140,1
1034971,234971,15272.7,3,13.59,486.01,C,上市企业,文化和体育业,3 years,1,0,2013/11/1,5,167,8,22.5491,1,548.182,685.227,14,0,0,14037.2,67.3,1,0,3-Jan,6,1,9,0,7,19,7,2,6799,1
1030313,230313,4704.55,3,20.339,209.3,D,普通企业,金融业,Optional Null,1,1,2016/1/1,0,392,32,25.2818,0,600,700,5,1,1,6943.85,77.3077,0,0,Aug-91,0,1,4,Optional Null,1,10,4,0,0,0
1042870,242870,31818.2,5,19.327,880.61,D,政府机构,金融业,1 year,0,1,2014/2/1,4,682,2,15.9455,0,710,828.333,30,0,0,32541.2,34.4308,0,0,Dec-78,4,1,13,0,15,41,21,0,0,0
1011107,211107,14829.5,3,15.61,633.74,D,普通企业,采矿业,5 years,1,0,2015/3/1,0,268,8,30.8945,0,548.182,685.227,9,0,0,6146.77,51.6923,1,0,7-May,0,1,6,Optional Null,9,8,4,3,7479,1
1028721,228721,7090.91,3,14.841,212.4,D,普通企业,信息传输、软件和信息技术服务业,1 year,1,1,2014/11/1,1,419,14,16.09,0,680,793.333,9,0,0,13269.2,89.8,0,0,3-Oct,1,1,4,0,12,6,3,3,1418,1
1009345,209345,7090.91,3,6.633,182.62,A,普通企业,制造业,10+ years,0,0,2012/10/1,0,35,14,10.2909,0,630,787.5,15,0,0,17990,20.5,1,0,Aug-83,159,1,5,0,5,22,11,3,1081,0
1027327,227327,17318.2,3,19.866,574.4,D,幼教与中小学校,住宿和餐饮业,5 years,0,1,2017/5/1,4,240,21,23.4736,1,741.818,803.636,33,0,0,26648,51,1,0,2-Sep,4,1,15,0,1,36,22,0,0,0
1000010,200010,31818.2,3,14.498,1182.33,C,高等教育机构,公共服务、社会组织,4 years,1,1,2015/12/1,0,143,8,6.60909,0,540,675,7,7,1,54878.9,32.9,1,0,1-Feb,0,1,3,0,0,14,11,2,11458,1
1043700,243700,13090.9,3,11.99,531.36,C,普通企业,金融业,Optional Null,1,1,2016/3/1,4,155,0,25.6909,0,710,828.333,9,0,0,15913.8,42.6462,0,0,Mar-91,2,1,4,0,6,11,3,0,0,0
1027267,227267,23636.4,5,17.864,488.92,C,普通企业,公共服务、社会组织,< 1 year,1,1,2013/12/1,4,262,37,20.5855,0,741.818,927.273,17,0,0,50772.9,92.1923,0,0,Jul-87,234,1,14,0,25,25,20,0,8065,1
1016683,216683,16363.6,3,11.22,492.65,B,政府机构,采矿业,7 years,1,0,2015/12/1,0,64,14,22.36,4,556.364,649.091,20,0,0,19702.2,55.2923,0,0,Nov-96,0,1,8,0,28,19,13,0,0,0
1018018,218018,15454.5,3,11.67,561.97,B,政府机构,电力、热力生产供应业,7 years,1,1,2014/9/1,3,13,10,8.13818,0,685,799.167,13,0,0,15982.6,95.7385,0,0,5-Sep,3,1,3,0,9,4,3,0,7412,1
1047647,247647,6545.45,3,12.089,196.41,B,普通企业,公共服务、社会组织,10+ years,0,1,2014/10/1,4,79,2,6.25,0,604.545,705.303,9,4,2,6653.08,70,1,0,Sep-92,4,1,7,Optional Null,2,18,7,0,0,0
1014722,214722,32727.3,3,10.791,1328.39,B,政府机构,公共服务、社会组织,2 years,0,0,2017/12/1,0,236,7,70.84,0,735,918.75,9,0,0,38826.3,64.7,1,1,2-May,0,1,6,0,6,7,4,3,4919,1
1013068,213068,39502.3,5,12.897,783.48,C,普通企业,电力、热力生产供应业,10+ years,0,1,2013/9/1,4,656,39,32.2364,0,730,790.833,19,0,0,33966.9,50.5846,0,0,Nov-90,296,1,5,0,30,18,12,4,1735,1
1009204,209204,4090.91,3,9.44,160.03,B,普通企业,金融业,Optional Null,0,1,2018/2/1,3,121,14,14.67,1,660,715,6,0,0,7870.15,62.5,0,0,Jul-83,3,1,4,0,3,10,6,0,0,0
1047572,247572,2600,3,9.891,85.11,B,普通企业,电力、热力生产供应业,2 years,1,0,2014/6/1,4,614,3,21.87,0,705,763.75,6,2,1,1896,31.5692,0,0,Nov-00,4,1,3,0,7,7,5,3,444,1
1016795,216795,12000,5,13.519,268.7,C,普通企业,批发和零售业,2 years,1,1,2015/5/1,4,386,19,30.8291,0,675,843.75,9,0,0,10604.3,83.5385,0,0,4-Aug,4,1,4,0,18,14,7,0,0,0
1008160,208160,15363.6,3,9.891,425.55,B,普通企业,金融业,10+ years,1,1,2015/2/1,0,150,30,8.26,0,720,780,9,1,1,9109.85,73.3385,1,0,1-Jan,0,1,7,0,1,23,15,0,0,0
1009780,209780,15790.9,3,9.99,622.67,B,普通企业,农、林、牧、渔业,2 years,1,1,2015/9/1,0,144,5,16.0118,0,690,805,12,2,0,21967.4,47.2615,0,0,Dec-00,0,1,9,0,2,15,7,3,7001,1
1036166,236166,22727.3,3,6.291,771.82,A,普通企业,信息传输、软件和信息技术服务业,7 years,0,1,2016/7/1,3,272,0,3.10091,0,642.273,749.318,13,0,0,7944.92,8.7,0,0,Dec-00,3,1,4,0,11,25,12,3,5687,1
1013056,213056,4727.27,3,9.441,130,B,普通企业,公共服务、社会组织,1 year,1,1,2016/8/1,0,423,4,9.39273,0,650,704.167,7,0,0,8453.08,31.4,0,0,11-Nov,0,1,7,0,0,9,4,0,0,0
1017002,217002,16363.6,5,13.959,338.93,C,世界五百强,房地产业,10+ years,1,1,2015/5/1,0,325,30,7.37182,2,720,900,11,1,1,4063.38,52.9615,0,0,Jul-99,0,1,4,0,9,24,14,0,0,0
1046295,246295,15000,5,11.421,338.93,C,普通企业,金融业,7 years,0,1,2015/5/1,0,89,3,15.1855,0,580.909,726.136,8,0,0,21196,64.3846,0,0,Sep-98,0,1,3,0,2,7,6,0,0,0
1038913,238913,7090.91,3,11.53,197.95,B,政府机构,农、林、牧、渔业,< 1 year,1,0,2015/4/1,0,434,2,14.5636,1,670,781.667,9,0,0,4517,45.8769,1,0,7-Sep,0,1,5,0,3,10,5,2,258,0
1049787,249787,3000,3,11.83,99.41,B,普通企业,住宿和餐饮业,9 years,1,0,2009/10/1,2,625,13,15.94,0,631.818,789.773,6,1,1,3301.85,66.6923,1,0,Mar-95,17833,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,2,1486,1
1029053,229053,10909.1,3,7.964,309.87,A,普通企业,住宿和餐饮业,4 years,1,0,2016/10/1,0,140,8,16.2082,0,576.818,721.023,8,0,0,12137.3,75.0615,0,0,8-Jun,0,1,2,0,10,10,8,2,3367,1
1000184,200184,6400,3,11.565,215.18,B,上市企业,住宿和餐饮业,Optional Null,1,1,2014/1/1,4,465,19,27.6,0,758.182,821.364,7,0,0,6492,61.8462,1,0,Mar-96,4,1,6,0,2,8,6,3,655,1
1024759,224759,7200,3,12.617,237.33,B,政府机构,电力、热力生产供应业,3 years,0,0,2016/3/1,4,686,37,26.3673,0,785.455,981.818,13,0,0,9593.08,42.4308,0,0,4-Jan,4,1,8,0,12,10,5,3,3379,1
1022374,222374,2727.27,3,15.291,106.95,D,普通企业,金融业,2 years,1,1,2016/6/1,10,48,10,26.23,1,604.545,705.303,13,1,1,4076.15,52.0385,1,0,Jul-97,11,1,6,0,11,17,10,3,1167,1
1018344,218344,5600,3,16.281,202.7,F,幼教与中小学校,房地产业,1 year,1,0,2010/1/1,1,160,4,8.90909,0,680,793.333,7,0,0,0,0,1,0,6-Sep,16698,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,1545,1
1007844,207844,4545.45,3,7.49,155.51,A,普通企业,建筑业,6 years,1,1,2015/1/1,2,185,3,5.56364,0,572.727,620.455,7,0,0,1318.15,9.23077,0,0,Apr-94,5,1,2,0,3,4,3,2,2290,1
