loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,guess
1031038,231038,16363.6,3,8.998,628.39,B,幼教与中小学校,交通运输、仓储和邮政业,6 years,1,0,2015/8/1,4,160,4,24.2427,0,710,828.333,16,0,0,40700.3,111.346,0,0,May-99,4,1,9,0,27,9,8,3,2537,507.4,0,0
1012921,212921,33425,3,11.165,1080.89,B,政府机构,文化和体育业,10+ years,1,1,2014/10/1,4,136,8,22.32,0,747.273,809.545,19,0,0,40302.5,56.6,1,0,Feb-90,4,1,6,0,16,30,17,0,14637,2927.4,0,0
1010882,210882,13636.4,3,6.858,467.43,A,政府机构,交通运输、仓储和邮政业,10+ years,0,1,2014/4/1,4,33,22,13.3364,0,780,910,23,0,0,25160,27.5692,0,0,Apr-74,4,1,13,0,1,29,18,0,6027,0,0,1
1002189,202189,21363.6,5,24.189,648.92,E,幼教与中小学校,电力、热力生产供应业,10+ years,1,1,2014/11/1,0,134,8,21.2945,0,544.091,589.432,9,1,1,11856.9,55.8,1,0,Aug-92,0,1,6,0,6,31,19,1,7110,2133,0,0
1024765,224765,31818.2,3,10.323,1153.67,B,幼教与中小学校,文化和体育业,7 years,1,1,2016/6/1,0,300,9,35.8036,2,680,793.333,12,0,0,94843.5,82,0,0,Nov-87,0,1,7,Optional Null,12,17,9,3,1114,222.8,0,0
1043040,243040,9454.55,3,16.478,277.25,C,普通企业,交通运输、仓储和邮政业,2 years,0,1,2013/12/1,0,337,14,23.85,1,548.182,639.545,13,1,0,6774.92,56.2,1,0,Jun-86,191,1,4,0,15,13,8,0,2687,806.1,0,0
1049433,249433,2909.09,3,11.151,106.89,C,政府机构,建筑业,< 1 year,0,1,2014/11/1,2,418,45,3.27273,1,700,875,9,2,0,8313.46,28.4308,0,0,10-Apr,5,1,2,0,0,8,7,0,129,38.7,0,0
1006094,206094,26000,5,14.895,541.45,D,政府机构,电力、热力生产供应业,1 year,1,1,2015/12/1,4,272,26,16.5818,0,730.909,852.727,8,0,0,29628,63.8077,0,0,May-98,4,1,6,0,8,12,8,4,4805,961,0,0
1044887,244887,1227.27,3,11.39,49.39,B,普通企业,建筑业,5 years,1,1,2017/3/1,0,97,12,10.7,0,560.455,653.864,5,0,0,350.769,2.2,0,0,Dec-99,0,1,2,0,1,4,2,0,0,0,1,0
1002645,202645,2954.55,3,19.646,117.27,D,上市企业,电力、热力生产供应业,10+ years,0,0,2015/4/1,0,459,8,11.53,1,660,825,6,1,1,6614.46,76.8,1,0,Jun-95,0,1,4,0,2,17,9,3,539,0,0,0
1016590,216590,8477.27,3,11.565,313.53,B,幼教与中小学校,采矿业,9 years,0,1,2014/1/1,0,163,21,33,0,585,731.25,10,0,0,22736,112.269,1,0,Feb-96,228,1,4,0,10,11,6,0,0,0,0,0
1006284,206284,12272.7,3,8.19,471.37,A,普通企业,文化和体育业,10+ years,0,0,2015/1/1,0,635,3,15.7,0,681.818,738.636,17,0,0,6164.31,12.1846,1,0,1-Jan,0,1,3,0,8,32,16,3,2740,548,0,0
1014861,214861,22690.9,3,12.591,710.8,C,普通企业,住宿和餐饮业,2 years,0,1,2015/12/1,0,5,4,21.21,4,544.091,680.114,21,1,1,75891.8,54.2,0,0,Feb-99,0,1,13,0,9,28,11,3,2843,568.6,1,0
1017835,217835,18181.8,3,7.96,626.36,A,普通企业,金融业,10+ years,0,1,2018/4/1,0,301,21,8.55273,0,705,763.75,11,0,0,9596.31,44.0308,0,0,Jun-96,0,1,2,0,8,15,8,3,4479,447.9,0,0
1028087,228087,11454.5,5,8.18,285.08,B,普通企业,金融业,7 years,1,0,2015/2/1,4,195,38,15.5345,0,705,822.5,21,0,0,24825,37.0385,0,0,3-Nov,4,1,7,0,13,19,11,5,5854,0,0,0
1036508,236508,6545.45,3,13.882,201.07,C,政府机构,交通运输、仓储和邮政业,10+ years,1,1,2017/11/1,0,45,21,10.1018,0,613.636,767.045,7,1,1,1777,57,0,0,4-Jul,0,1,4,0,4,9,1,3,2187,0,0,0
1029404,229404,5727.27,3,14.47,240.85,C,普通企业,交通运输、仓储和邮政业,1 year,0,0,2014/1/1,0,396,7,20.1,0,758.182,821.364,10,0,0,4407.69,64.8462,0,0,May-00,38,1,5,0,6,6,1,3,205,0,0,0
1013276,213276,3545.45,3,10.251,98.78,B,上市企业,信息传输、软件和信息技术服务业,10+ years,1,1,2017/4/1,4,372,30,19.2727,0,609.091,659.848,5,0,0,4394.77,45.8,1,0,7-Sep,4,1,3,0,3,3,1,0,0,0,0,0
1017198,217198,8181.82,3,13.59,339.79,C,普通企业,电力、热力生产供应业,7 years,0,1,2017/8/1,3,81,15,11.79,1,665,831.25,12,1,1,609.538,94.3,0,0,Aug-89,3,1,1,0,18,12,6,3,800,80,0,0
1023238,223238,17727.3,5,17.127,389.36,D,政府机构,住宿和餐饮业,10+ years,1,1,2018/1/1,0,164,20,23.25,0,568.636,616.023,13,0,0,16488.8,67.6308,0,0,7-Apr,0,1,9,0,6,13,6,2,6936,1387.2,0,0
1008801,208801,19636.4,5,19.99,635.72,D,普通企业,建筑业,10+ years,0,1,2016/11/1,0,418,45,6.05,0,540,630,7,0,0,15286.2,70,0,0,2-Oct,0,1,5,Optional Null,11,19,8,0,0,0,0,0
1028654,228654,15909.1,5,13.65,404.03,C,政府机构,住宿和餐饮业,10+ years,0,1,2014/3/1,5,19,14,18.4455,0,663.636,774.242,13,0,0,26663.1,43.1,0,0,3-Oct,6,1,4,0,5,16,9,0,0,0,0,0
1033918,233918,15454.5,5,14.421,387.77,B,幼教与中小学校,公共服务、社会组织,5 years,0,1,2013/3/1,0,539,42,15.9927,1,720,900,8,0,0,13428,65.2,0,0,Jul-86,39479,1,3,0,4,10,6,4,5318,0,0,0
1035665,235665,16363.6,3,9.229,630.34,B,普通企业,金融业,7 years,0,0,2016/3/1,4,305,15,20.5445,0,585,682.5,10,0,0,14574.2,87.6923,0,0,2-Sep,4,1,6,0,7,8,4,3,9014,901.4,0,0
1024342,224342,20000,3,8.998,628.39,B,普通企业,公共服务、社会组织,10+ years,0,1,2015/4/1,0,232,13,12.0273,0,685,742.083,19,0,0,28396,66.8769,1,0,Mar-89,0,1,8,0,10,35,10,3,9347,1869.4,0,0
1040184,240184,16000,5,12.231,368.9,C,高等教育机构,信息传输、软件和信息技术服务业,Optional Null,0,0,2017/5/1,2,300,9,19.92,0,775,839.583,12,0,0,17807,17.3077,0,0,4-Oct,5,1,6,0,13,10,4,0,0,0,0,0
1020425,220425,3545.45,3,14.65,103.49,C,世界五百强,公共服务、社会组织,10+ years,1,1,2015/10/1,0,500,27,7.84545,0,770,898.333,10,0,0,4928.08,11.3077,1,0,Jul-98,0,1,6,0,2,11,4,1,1097,219.4,0,0
1035815,235815,35000,3,14.069,1175.76,C,普通企业,住宿和餐饮业,10+ years,1,1,2016/8/1,0,17,13,23.1709,0,730,912.5,11,0,0,17127.7,36.5769,0,0,Oct-99,0,1,7,0,6,11,7,3,12174,1217.4,0,0
1049679,249679,9090.91,3,12.879,343.29,C,政府机构,金融业,2 years,1,1,2015/1/1,0,72,10,25.2636,0,675,787.5,6,0,0,16684.8,87.7692,1,0,6-Aug,0,1,4,0,5,7,5,3,4322,864.4,0,0
1043148,243148,12272.7,3,7.092,469.21,A,普通企业,金融业,10+ years,0,0,2010/1/1,3,165,17,5.94,0,713.636,892.045,6,0,0,17800.4,51.5769,1,0,Jul-94,71,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,2,2953,0,0,0
1005062,205062,9000,3,13.99,307.56,C,普通企业,文化和体育业,8 years,1,1,2016/1/1,0,196,14,28.8982,1,660,825,9,0,0,16615.8,86.2,0,0,4-Jul,2,1,4,0,41,8,3,2,2528,505.6,0,0
1004576,204576,15000,5,20.669,302.8,E,幼教与中小学校,公共服务、社会组织,5 years,1,1,2011/5/1,6,176,3,3.72727,1,572.727,620.455,7,0,0,5071.23,24.8769,1,0,Feb-97,7724,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,1,2539,0,0,0
1040805,240805,2945.45,3,13.44,122.07,C,幼教与中小学校,制造业,4 years,1,1,2016/1/1,10,29,19,24.5236,0,660,825,25,0,0,4410,51.8,0,0,4-Nov,11,1,9,0,18,10,4,3,331,66.2,0,0
1015449,215449,9818.18,3,9.891,392.81,B,政府机构,金融业,10+ years,0,0,2015/5/1,0,29,19,15.1182,4,685,856.25,8,0,0,4675,43.3,1,0,May-88,0,1,3,0,5,17,10,2,1730,519,0,0
1017118,217118,16363.6,3,11.511,671.86,C,普通企业,文化和体育业,6 years,1,1,2016/6/1,0,125,9,6,0,564.545,705.682,7,1,0,2404.77,12.5,0,0,9-Nov,0,1,4,0,2,7,6,0,0,0,1,0
1009727,209727,8000,3,13.189,265.68,B,幼教与中小学校,住宿和餐饮业,1 year,1,1,2014/4/1,0,126,38,9.30273,0,618.182,721.212,6,0,0,6099,54,1,0,5-May,0,1,4,0,3,5,4,3,3236,323.6,0,0
1011467,211467,10636.4,3,13.491,311.95,C,普通企业,批发和零售业,10+ years,0,1,2016/12/1,2,338,4,12.99,0,670,781.667,11,0,0,15465.2,82.4,0,0,3-Mar,5,1,8,0,4,11,7,0,0,0,1,0
1005263,205263,8181.82,3,12.591,307.56,C,幼教与中小学校,金融业,10+ years,1,0,2016/11/1,0,81,15,34.6036,0,675,731.25,14,0,0,49136,73.0154,0,0,Nov-86,0,1,12,0,4,14,7,0,0,0,0,0
1003446,203446,21818.2,5,17.991,635.72,D,幼教与中小学校,采矿业,10+ years,0,1,2016/9/1,5,99,8,2.77273,2,631.818,737.121,8,0,0,7593.38,49.6462,1,0,Dec-94,6,1,4,0,12,21,8,4,125,0,0,0
1017281,217281,35454.5,5,14.49,764.5,C,普通企业,房地产业,10+ years,0,1,2014/8/1,4,638,2,23.4818,0,640.909,801.136,9,0,0,44959.6,62.6769,1,0,Sep-75,4,1,4,0,9,13,6,2,3575,1072.5,0,0
1023198,223198,5454.55,3,10.725,160.75,B,普通企业,金融业,Optional Null,0,1,2016/4/1,5,641,13,29.06,0,564.545,658.636,17,0,0,27270.9,67.2,0,0,3-May,6,1,11,0,12,22,11,0,0,0,1,0
1013866,213866,21727.3,5,15.037,552.04,C,幼教与中小学校,电力、热力生产供应业,10+ years,0,1,2016/5/1,0,107,30,29.6727,0,769.091,961.364,11,0,0,35286.5,67.9385,0,0,Oct-85,0,1,8,0,3,22,15,0,9006,0,0,0
1036926,236926,4090.91,3,13.739,167.25,B,世界五百强,房地产业,8 years,0,1,2014/3/1,0,194,38,18.5091,0,640.909,801.136,19,0,0,24849.2,49.9385,0,0,2-Jul,0,1,11,0,25,15,8,3,2058,617.4,0,0
1006384,206384,14850,3,20.75,681.48,E,普通企业,农、林、牧、渔业,10+ years,0,0,2016/3/1,0,22,16,32.4218,0,665,775.833,10,0,0,16413.5,88.5231,0,0,Dec-00,0,1,4,0,11,7,5,0,0,0,0,0
1008709,208709,5000,3,11.48,164.84,B,普通企业,信息传输、软件和信息技术服务业,1 year,0,1,2016/1/1,0,304,8,10.5491,5,540,630,19,0,0,4719.23,15.4,0,0,3-Jun,0,1,6,1,1,24,8,1,184,0,0,0
1014008,214008,10909.1,3,7.173,375.88,A,普通企业,公共服务、社会组织,10+ years,0,1,2017/10/1,4,12,9,18.26,0,758.182,947.727,11,0,0,10409.5,64.6154,0,0,3-Aug,4,1,6,0,21,7,5,0,0,0,0,0
1009528,209528,17727.3,3,11.565,504.33,B,普通企业,国际组织,8 years,1,1,2014/2/1,4,63,14,22.7,0,752.727,815.455,16,0,0,35238.5,61.7538,1,0,May-86,4,1,11,0,2,30,27,3,220,22,0,0
1028506,228506,6500,3,13.65,187.05,C,高等教育机构,信息传输、软件和信息技术服务业,1 year,0,1,2014/2/1,0,144,5,6.78273,0,609.091,761.364,11,0,0,8019.23,42,1,0,1-Feb,0,1,5,0,3,23,12,2,561,168.3,0,0
1005076,205076,9454.55,3,13.343,266.22,B,普通企业,制造业,< 1 year,1,1,2018/5/1,4,255,9,25.47,0,745,931.25,6,0,0,5772.69,107.8,0,1,3-Jun,4,1,1,0,7,6,5,3,1463,146.3,0,0
1001268,201268,10909.1,5,28.72,378.86,F,普通企业,文化和体育业,10+ years,1,1,2018/1/1,0,337,14,27.1364,0,604.545,705.303,10,0,0,3606,37.0154,0,0,1-Apr,0,1,5,0,36,12,2,0,0,0,1,0
1045364,245364,6818.18,3,6.858,233.72,A,政府机构,住宿和餐饮业,7 years,0,1,2013/9/1,0,184,26,7.33636,0,710,828.333,15,0,0,5250,37.3846,0,0,May-99,31774,1,5,0,3,21,12,1,455,45.5,0,0
1030618,230618,23636.4,3,16.115,689.89,C,普通企业,电力、热力生产供应业,6 years,0,1,2015/6/1,4,240,21,20.8964,0,548.182,685.227,22,1,1,27351.9,54,1,0,Oct-00,4,1,20,Optional Null,6,55,37,1,2075,0,0,1
1031858,231858,10000,3,11.99,332.1,C,普通企业,批发和零售业,10+ years,0,0,2016/5/1,0,205,8,11.7055,0,544.091,589.432,8,1,1,8108.31,52.6154,1,0,1-Dec,0,1,5,0,5,15,5,0,3918,783.6,0,0
1003944,203944,12000,3,7.12,371.19,A,普通企业,农、林、牧、渔业,10+ years,0,0,2014/10/1,4,364,23,14.4,1,735,918.75,14,0,0,6044,80.3385,0,0,Jun-95,4,1,4,0,12,26,9,3,1101,110.1,0,0
1010227,210227,14000,5,14.364,340.16,C,高等教育机构,电力、热力生产供应业,10+ years,1,1,2011/10/1,0,109,21,12.9,0,568.636,616.023,8,0,0,7486.77,30.8308,1,0,1-Dec,1137,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0,1,0
1044089,244089,15000,5,13.59,345.85,C,世界五百强,文化和体育业,10+ years,0,0,2018/2/1,4,10,8,13.0473,0,675,731.25,8,0,0,26843,75.9231,0,0,Dec-00,4,1,7,0,2,12,7,3,703,70.3,0,0
1037115,237115,6545.45,3,24.85,317.45,E,普通企业,房地产业,10+ years,0,0,2017/5/1,4,373,13,22.4618,0,685,856.25,11,2,1,6968,18.5231,0,0,2-Jan,4,1,5,0,9,34,25,0,3025,605,0,0
1041757,241757,2181.82,3,13.519,66.71,C,高等教育机构,电力、热力生产供应业,2 years,1,1,2015/10/1,0,286,16,16.46,0,720,780,6,0,0,1982,79.5692,0,0,9-Aug,0,1,3,0,6,3,2,3,666,0,0,0
1044576,244576,8836.36,3,13.99,369.07,C,政府机构,交通运输、仓储和邮政业,7 years,1,1,2015/10/1,4,479,8,28.0455,1,604.545,755.682,12,1,1,6183.46,63.4154,0,0,Aug-00,4,1,3,0,25,28,15,0,0,0,1,0
1041677,241677,12272.7,3,8.541,480.43,B,普通企业,信息传输、软件和信息技术服务业,Optional Null,1,1,2016/10/1,0,408,14,16.02,0,796.364,995.455,10,0,0,6427.38,36.6923,0,1,5-Jul,0,1,2,0,12,12,5,0,3427,0,0,0
1019655,219655,35000,5,17.57,880.61,D,普通企业,电力、热力生产供应业,< 1 year,0,1,2015/9/1,0,162,2,7.71818,1,675,787.5,9,0,0,50134,51.2,0,0,2-Oct,0,1,3,0,4,9,4,1,17446,0,0,0
1007726,207726,23636.4,3,8.679,625.72,A,普通企业,住宿和餐饮业,< 1 year,0,1,2015/4/1,4,238,22,19.4818,1,604.545,755.682,14,0,0,25668,89.9231,1,0,Mar-90,4,1,6,0,10,18,9,3,8707,2612.1,0,0
1031964,231964,15000,3,11.14,492.08,B,政府机构,农、林、牧、渔业,10+ years,0,1,2013/2/1,0,161,14,16.68,0,564.545,611.591,11,0,0,5883,80.7692,0,0,3-Jan,47954,1,7,0,8,10,8,3,5908,0,0,0
1033947,233947,13090.9,3,7.986,371.96,A,世界五百强,采矿业,2 years,1,1,2015/10/1,0,526,20,19.3,0,640.909,801.136,6,0,0,12210,76.2692,0,0,Oct-85,0,1,3,0,5,12,6,3,5804,0,0,0
1017220,217220,3272.73,3,7.731,126.44,A,政府机构,建筑业,10+ years,1,1,2016/9/1,0,260,21,16.9964,0,564.545,611.591,8,1,0,27204.2,49.3846,0,0,Aug-91,0,1,7,0,2,12,5,3,1954,195.4,0,0
1043340,243340,21818.2,3,8.24,628.95,B,普通企业,住宿和餐饮业,4 years,0,0,2017/2/1,0,511,13,16.68,0,622.727,726.515,22,1,0,10977.1,26.3077,0,0,Mar-90,0,1,9,0,23,32,15,0,0,0,0,0
1020318,220318,4363.64,3,7.39,149.07,A,普通企业,信息传输、软件和信息技术服务业,Optional Null,1,1,2016/6/1,0,54,28,8.82727,0,630,787.5,4,0,0,4154,25.4154,0,0,3-Jan,0,1,2,0,1,9,7,3,925,277.5,0,0
1001957,201957,31800,3,11.466,978.54,C,幼教与中小学校,交通运输、仓储和邮政业,10+ years,0,0,2016/12/1,0,176,3,18.5636,0,736.364,797.727,12,0,0,54336.2,108.462,1,0,Jan-93,0,1,6,0,19,19,9,2,10040,3012,0,0
1032550,232550,16363.6,3,10.64,488.53,B,普通企业,电力、热力生产供应业,10+ years,1,0,2013/8/1,0,309,30,13.6473,0,740,801.667,11,0,0,14572,35.8154,1,0,Aug-87,15994,1,7,0,6,18,9,0,0,0,1,0
1013626,213626,16363.6,5,11.691,454.96,C,普通企业,金融业,7 years,0,0,2016/3/1,0,175,14,32.2,0,735,857.5,20,0,0,12499,20.4923,0,0,Jan-97,0,1,6,0,22,20,12,0,0,0,0,0
1002044,202044,12272.7,5,14.47,352.69,C,政府机构,电力、热力生产供应业,Optional Null,0,1,2014/2/1,2,538,14,14.6782,0,650,758.333,9,0,0,11878.5,69.8,0,0,Sep-77,5,1,5,0,10,17,12,4,4925,492.5,0,0
1026543,226543,10909.1,3,7.173,375.88,A,世界五百强,采矿业,10+ years,0,1,2017/6/1,0,352,11,16.17,0,750,875,15,0,0,2976,30.6923,0,0,2-Aug,0,1,1,0,18,11,4,2,2643,264.3,0,0
1000715,200715,15000,3,15.59,524.33,C,普通企业,电力、热力生产供应业,8 years,0,1,2016/9/1,0,126,38,16.56,0,544.091,680.114,10,0,0,15737,90.3462,0,0,Jul-80,2,1,6,0,3,11,7,0,0,0,0,0
1032994,232994,18181.8,3,8.18,628.39,B,普通企业,金融业,10+ years,0,1,2015/2/1,4,79,2,17.9427,1,556.364,649.091,13,0,0,36783,83.8,0,0,Mar-94,4,1,8,0,9,11,7,0,0,0,0,0
1040325,240325,6545.45,3,12.584,237.23,B,普通企业,公共服务、社会组织,4 years,0,0,2017/1/1,0,104,23,17.52,0,572.727,715.909,7,0,0,7291.38,35.5385,1,0,9-Aug,0,1,4,0,9,7,5,3,3547,0,0,0
1024482,224482,9818.18,3,7.964,278.89,A,普通企业,住宿和餐饮业,5 years,0,1,2016/12/1,9,45,21,14.2364,0,589.091,687.273,11,0,0,9259.38,42.5385,0,0,Sep-99,10,1,1,0,13,13,8,0,0,0,1,0
1006403,206403,28636.4,5,23.265,949.83,E,普通企业,住宿和餐饮业,6 years,0,1,2013/9/1,0,690,2,16.7673,1,613.636,715.909,20,0,0,34335.5,77.4231,1,0,Jul-93,193,1,12,0,7,26,15,0,0,0,1,0
1028814,228814,23636.4,3,8.998,628.39,B,上市企业,交通运输、仓储和邮政业,10+ years,0,1,2015/2/1,0,310,24,9.31909,0,677.273,846.591,10,0,0,31973.8,52.4,1,0,Nov-92,0,1,4,0,6,15,6,0,0,0,0,0
1042592,242592,5909.09,3,20.339,236.6,D,政府机构,建筑业,4 years,1,1,2012/8/1,0,10,8,15.1909,0,720,780,13,0,0,5674.31,80.5385,1,0,2-Sep,0,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,2097,209.7,0,0
1040401,240401,15200,3,12.74,510.25,C,普通企业,金融业,Optional Null,0,0,2016/12/1,0,123,12,6.70909,0,685,799.167,8,0,0,11706.5,50.1846,0,0,3-Jul,0,1,5,0,6,9,3,3,3333,999.9,0,0
1011215,211215,15000,5,22.22,399.08,E,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,1,2014/11/1,0,80,21,11.0455,0,600,750,10,1,1,15712,89.7692,0,0,Oct-93,0,1,7,0,6,16,9,0,1893,567.9,0,0
1033323,233323,16363.6,3,15.543,644.18,C,普通企业,采矿业,10+ years,0,1,2013/5/1,5,23,9,11.4,0,780,910,11,0,0,22322.3,73.8,1,0,May-94,6,1,6,0,4,16,7,0,1913,191.3,0,0
1032170,232170,16545.5,3,9.891,458.28,B,普通企业,住宿和餐饮业,5 years,1,0,2014/8/1,0,22,16,14.22,1,730.909,852.727,23,0,0,12178,66.5538,1,0,4-Aug,0,1,4,0,20,13,9,2,2344,703.2,0,0
1045987,245987,16545.5,3,13.629,467.62,C,世界五百强,电力、热力生产供应业,10+ years,0,0,2014/11/1,0,53,19,15.4555,0,580.909,726.136,24,0,0,41380.8,72.6923,1,0,Oct-97,0,1,16,0,7,33,11,3,4338,1301.4,0,0
1003008,203008,12272.7,5,15.906,352.62,C,普通企业,电力、热力生产供应业,5 years,0,0,2016/4/1,4,267,27,23.4327,0,730.909,913.636,14,0,0,19769.1,82.3,0,0,Jul-96,4,1,9,0,10,14,1,0,0,0,1,0
1032104,232104,9818.18,3,7.139,367.74,A,普通企业,采矿业,1 year,1,0,2016/3/1,0,304,8,37.2327,1,770,898.333,12,0,0,541.154,1.6,0,0,5-Nov,0,1,1,0,14,8,7,1,4809,961.8,0,0
1009312,209312,2272.73,3,10.99,81.84,B,政府机构,住宿和餐饮业,10+ years,0,0,2015/2/1,4,412,13,17.4091,0,730,851.667,6,0,0,21834.5,99.9385,1,0,May-97,4,1,3,0,12,8,5,3,431,129.3,0,0
1020789,220789,12000,5,18.99,311.23,E,政府机构,房地产业,3 years,0,1,2014/7/1,4,319,0,11.0727,0,660,825,11,0,0,5364.92,51.1385,1,0,Dec-92,4,1,8,0,25,18,11,0,0,0,1,0
1045302,245302,9818.18,5,17.1,298.88,C,政府机构,建筑业,10+ years,0,1,2013/10/1,4,153,11,24.96,0,544.091,634.773,11,0,0,7826,78.1,1,0,May-97,29460,1,6,0,10,15,12,4,860,258,0,0
1034450,234450,14545.5,5,33.979,526.44,G,政府机构,住宿和餐饮业,10+ years,0,1,2017/9/1,5,363,43,15.9218,0,627.273,731.818,11,0,0,18664.6,50.1,1,0,2-Dec,6,1,9,0,5,14,8,1,4820,0,0,0
1023768,223768,3220.45,3,10.791,90.5,B,普通企业,信息传输、软件和信息技术服务业,3 years,0,0,2014/12/1,0,413,37,10.6818,0,660,770,10,0,0,5507.38,40.3,1,0,Jun-95,0,1,5,0,12,20,12,0,0,0,0,0
1015230,215230,28000,3,13.99,956.84,C,幼教与中小学校,金融业,6 years,0,1,2015/8/1,0,733,39,31.2,0,645.455,806.818,12,1,1,9313,21.4154,1,0,Dec-84,0,1,4,0,10,15,7,0,0,0,0,0
1046559,246559,9818.18,3,20.889,439.82,D,幼教与中小学校,房地产业,10+ years,0,1,2016/8/1,0,7,0,25.0036,0,576.818,624.886,14,0,0,22370.9,45.3,0,0,4-Aug,0,1,9,0,3,20,10,1,2422,242.2,0,0
1021684,221684,5000,3,16.24,194.02,C,普通企业,公共服务、社会组织,1 year,1,0,2014/1/1,4,74,30,28.9745,0,613.636,715.909,10,0,0,11252.8,53.6,0,0,8-Feb,4,1,5,0,6,7,3,2,773,77.3,1,0
1014134,214134,5454.55,3,11.862,202.69,C,普通企业,建筑业,6 years,1,1,2015/12/1,0,115,8,28.4727,0,675,843.75,15,3,1,5426,20.6,0,0,Oct-90,0,1,6,0,8,35,10,3,2041,408.2,0,0
1036697,236697,6700,3,15.906,230.49,C,政府机构,信息传输、软件和信息技术服务业,6 years,1,0,2016/3/1,0,353,30,13.1345,0,725.455,846.364,11,1,1,10577.5,66,1,0,2-Sep,0,1,10,Optional Null,3,20,13,0,0,0,0,0
1006990,206990,5454.55,3,8.998,188.52,B,普通企业,信息传输、软件和信息技术服务业,Optional Null,1,1,2015/5/1,4,314,0,12.0327,0,704.545,821.97,12,0,0,6178.31,14.8615,0,0,May-96,4,1,4,0,3,14,5,3,1833,366.6,0,0
1010847,210847,15363.6,3,10.49,422.48,B,世界五百强,金融业,1 year,0,1,2016/8/1,4,643,45,20.2909,0,745,807.083,12,0,0,5620,44.1538,1,0,Nov-00,4,1,3,0,9,6,5,3,2802,280.2,0,0
1029188,229188,24000,3,9.891,785.62,B,政府机构,交通运输、仓储和邮政业,9 years,0,1,2014/9/1,0,36,13,34.45,0,763.636,890.909,21,1,1,15516.9,35.4231,1,0,1-Aug,0,1,5,0,24,24,15,3,11977,1197.7,0,0
1014029,214029,5909.09,3,5.32,150.58,A,普通企业,电力、热力生产供应业,Optional Null,0,0,2016/4/1,2,351,3,14.28,0,736.364,859.091,15,0,0,12282,10.3,0,0,May-96,5,1,7,0,4,22,10,0,1019,0,0,0
1030221,230221,9090.91,5,12.294,230.93,C,上市企业,房地产业,5 years,0,1,2014/11/1,0,275,8,16.2,0,589.091,638.182,10,0,0,15931.2,59.9846,0,0,1-Jul,0,1,4,0,5,13,10,0,0,0,0,0
1038961,238961,10800,3,12.85,443.81,B,普通企业,电力、热力生产供应业,3 years,1,1,2013/12/1,0,166,8,29.0909,0,645.455,699.242,13,0,0,13763.1,37.9385,0,0,6-Jan,3195,1,3,0,15,10,5,3,347,0,0,0
1048209,248209,20000,3,5.32,602.3,A,普通企业,批发和零售业,10+ years,0,0,2015/8/1,0,108,21,21.16,0,805,1006.25,16,0,0,6865.85,9.1,0,0,Aug-99,0,1,9,0,5,13,9,0,5024,502.4,0,0
1009704,209704,9818.18,5,8.244,250.04,B,上市企业,文化和体育业,6 years,0,1,2016/5/1,3,337,14,24.4718,0,780,975,15,0,0,18321.2,25.7,1,0,Mar-93,3,1,7,0,11,23,8,0,0,0,0,0
1016811,216811,11818.2,3,12.166,327.68,B,世界五百强,金融业,10+ years,1,0,2018/8/1,4,91,7,13.31,0,710,828.333,16,1,1,9940.62,24.1154,1,0,5-May,4,1,7,0,3,21,9,2,1706,170.6,0,0
1018084,218084,7090.91,3,7.35,186.23,A,政府机构,文化和体育业,1 year,1,1,2017/11/1,0,149,22,5.74545,0,654.545,709.091,9,0,0,3227.31,16.6154,0,0,Jul-96,0,1,3,0,6,12,4,0,0,0,0,0
1042152,242152,15000,5,13.65,346.31,C,政府机构,公共服务、社会组织,2 years,1,1,2014/3/1,0,286,16,7.98545,0,700,758.333,11,0,0,18652.3,47.4462,1,0,May-00,0,1,8,0,2,15,10,2,1536,0,0,0
1045620,245620,18654.5,5,14.46,535.97,C,政府机构,交通运输、仓储和邮政业,10+ years,0,1,2016/3/1,0,342,21,14.4655,1,568.636,616.023,9,0,0,6214.62,33,0,0,Sep-97,2,1,4,0,13,11,5,0,0,0,0,0
1032404,232404,15000,5,13.65,346.31,C,政府机构,住宿和餐饮业,6 years,0,1,2014/3/1,0,259,19,17,0,631.818,789.773,12,0,0,13398.5,55.8,1,0,Nov-93,0,1,5,0,5,11,8,5,3684,0,0,0
1013017,213017,3636.36,3,8.18,125.68,B,政府机构,建筑业,8 years,0,1,2015/6/1,4,235,8,12.9164,0,552.273,598.295,7,0,0,8680.38,63.1385,0,0,Aug-97,4,1,4,0,9,5,1,3,262,78.6,0,0
1012212,212212,11818.2,5,21.109,260.46,E,普通企业,金融业,1 year,0,0,2015/10/1,2,403,38,25.62,0,618.182,721.212,11,0,0,2269.62,10.1538,0,0,Aug-00,5,1,1,0,20,21,9,0,3301,660.2,0,0
